s,facility_name,County,Subcounty,Latitude,Longitude,Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15770,wanainchi jamii materinty and nursing home,kajiado,kajiado north,-1.39602,36.74899,Nkaimurunya Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
15787,zam zam medical services,kajiado,kajiado north,-1.36383,36.65633,Ngong Ward
16426,pelewa dispensary,kajiado,kajiado central,-2.05286,36.96441,Dalalekutuk Ward
16426,pelewa dispensary,kajiado,kajiado central,-2.05286,36.96441,Dalalekutuk Ward
16426,pelewa dispensary,kajiado,kajiado central,-2.05286,36.96441,Dalalekutuk Ward
16426,pelewa dispensary,kajiado,kajiado central,-2.05286,36.96441,Dalalekutuk Ward
16426,pelewa dispensary,kajiado,kajiado central,-2.05286,36.96441,Dalalekutuk Ward
16426,pelewa dispensary,kajiado,kajiado central,-2.05286,36.96441,Dalalekutuk Ward
16426,pelewa dispensary,kajiado,kajiado central,-2.05286,36.96441,Dalalekutuk Ward
16426,pelewa dispensary,kajiado,kajiado central,-2.05286,36.96441,Dalalekutuk Ward
16426,pelewa dispensary,kajiado,kajiado central,-2.05286,36.96441,Dalalekutuk Ward
