facility_name,orgUnit,orgUnit_level,dataElement_name,dataElement_code,dataElement,dx_type,period,value,County,Subcounty,Ward,uid_record,Latitude,Longitude
rombo health centre,EumBiY0A93D,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202406,73,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_UqKC1DJnymn_202406,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202406,217,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_BZbUjXynxfr_202406,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 MUAC 6 - 59 months Severe (Red),,sTjfhcH5iXK,dataElement,202406,2,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_sTjfhcH5iXK_202406,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 APH (Ante partum Haemorrage),,JzM8Q9sIc9i,dataElement,202407,2,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_JzM8Q9sIc9i_202407,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 Fresh Still Birth,,rYn8RCcHJg1,dataElement,202407,1,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_rYn8RCcHJg1_202407,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202407,62,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_UqKC1DJnymn_202407,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202407,194,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_BZbUjXynxfr_202407,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 MUAC 6 - 59 months Severe (Red),,sTjfhcH5iXK,dataElement,202407,3,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_sTjfhcH5iXK_202407,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 Birth with diformities,,HoSs9vjU8di,dataElement,202408,1,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_HoSs9vjU8di_202408,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 Fresh Still Birth,,rYn8RCcHJg1,dataElement,202408,1,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_rYn8RCcHJg1_202408,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202408,74,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_UqKC1DJnymn_202408,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 Low Birth Weight <2500gms,,syjjPqXbjTm,dataElement,202408,1,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_syjjPqXbjTm_202408,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202408,224,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_BZbUjXynxfr_202408,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 MUAC 6 - 59 months Severe (Red),,sTjfhcH5iXK,dataElement,202408,5,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_sTjfhcH5iXK_202408,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,Brucellosis,,nb9cfWgxYFc,dataElement,202409,3,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_nb9cfWgxYFc_202409,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 APH (Ante partum Haemorrage),,JzM8Q9sIc9i,dataElement,202409,3,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_JzM8Q9sIc9i_202409,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 Fresh Still Birth,,rYn8RCcHJg1,dataElement,202409,4,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_rYn8RCcHJg1_202409,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202409,71,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_UqKC1DJnymn_202409,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 Low Birth Weight <2500gms,,syjjPqXbjTm,dataElement,202409,2,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_syjjPqXbjTm_202409,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202409,175,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_BZbUjXynxfr_202409,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 MUAC 6 - 59 months Severe (Red),,sTjfhcH5iXK,dataElement,202409,4,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_sTjfhcH5iXK_202409,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 Neonatal deaths 0-28 Days,,GAr6xu6f1n7,dataElement,202409,1,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_GAr6xu6f1n7_202409,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,Brucellosis,,nb9cfWgxYFc,dataElement,202410,2,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_nb9cfWgxYFc_202410,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202410,54,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_UqKC1DJnymn_202410,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202410,163,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_BZbUjXynxfr_202410,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 MUAC 6 - 59 months Severe (Red),,sTjfhcH5iXK,dataElement,202410,3,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_sTjfhcH5iXK_202410,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202411,61,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_UqKC1DJnymn_202411,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 Low Birth Weight <2500gms,,syjjPqXbjTm,dataElement,202411,2,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_syjjPqXbjTm_202411,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202411,153,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_BZbUjXynxfr_202411,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 MUAC 6 - 59 months Severe (Red),,sTjfhcH5iXK,dataElement,202411,6,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_sTjfhcH5iXK_202411,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,Brucellosis,,nb9cfWgxYFc,dataElement,202412,1,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_nb9cfWgxYFc_202412,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 Fresh Still Birth,,rYn8RCcHJg1,dataElement,202412,2,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_rYn8RCcHJg1_202412,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202412,47,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_UqKC1DJnymn_202412,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 Low Birth Weight <2500gms,,syjjPqXbjTm,dataElement,202412,2,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_syjjPqXbjTm_202412,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202412,166,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_BZbUjXynxfr_202412,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 MUAC 6 - 59 months Severe (Red),,sTjfhcH5iXK,dataElement,202412,6,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_sTjfhcH5iXK_202412,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,Brucellosis,,nb9cfWgxYFc,dataElement,202501,3,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_nb9cfWgxYFc_202501,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 APH (Ante partum Haemorrage),,JzM8Q9sIc9i,dataElement,202501,1,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_JzM8Q9sIc9i_202501,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202501,64,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_UqKC1DJnymn_202501,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 Low Birth Weight <2500gms,,syjjPqXbjTm,dataElement,202501,2,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_syjjPqXbjTm_202501,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202501,207,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_BZbUjXynxfr_202501,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 MUAC 6 - 59 months Severe (Red),,sTjfhcH5iXK,dataElement,202501,1,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_sTjfhcH5iXK_202501,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 Neonatal deaths 0-28 Days,,GAr6xu6f1n7,dataElement,202501,1,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_GAr6xu6f1n7_202501,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,Brucellosis,,nb9cfWgxYFc,dataElement,202502,10,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_nb9cfWgxYFc_202502,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202502,62,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_UqKC1DJnymn_202502,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 Low Birth Weight <2500gms,,syjjPqXbjTm,dataElement,202502,3,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_syjjPqXbjTm_202502,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202502,175,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_BZbUjXynxfr_202502,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 MUAC 6 - 59 months Severe (Red),,sTjfhcH5iXK,dataElement,202502,4,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_sTjfhcH5iXK_202502,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,Brucellosis,,nb9cfWgxYFc,dataElement,202503,4,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_nb9cfWgxYFc_202503,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 APH (Ante partum Haemorrage),,JzM8Q9sIc9i,dataElement,202503,1,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_JzM8Q9sIc9i_202503,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202503,72,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_UqKC1DJnymn_202503,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 Low Birth Weight <2500gms,,syjjPqXbjTm,dataElement,202503,3,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_syjjPqXbjTm_202503,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202503,158,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_BZbUjXynxfr_202503,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 MUAC 6 - 59 months Severe (Red),,sTjfhcH5iXK,dataElement,202503,1,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_sTjfhcH5iXK_202503,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,Brucellosis,,nb9cfWgxYFc,dataElement,202504,4,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_nb9cfWgxYFc_202504,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 Birth with diformities,,HoSs9vjU8di,dataElement,202504,1,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_HoSs9vjU8di_202504,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 Fresh Still Birth,,rYn8RCcHJg1,dataElement,202504,1,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_rYn8RCcHJg1_202504,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202504,65,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_UqKC1DJnymn_202504,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 Low Birth Weight <2500gms,,syjjPqXbjTm,dataElement,202504,1,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_syjjPqXbjTm_202504,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202504,205,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_BZbUjXynxfr_202504,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 MUAC 6 - 59 months Severe (Red),,sTjfhcH5iXK,dataElement,202504,4,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_sTjfhcH5iXK_202504,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,Brucellosis,,nb9cfWgxYFc,dataElement,202505,15,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_nb9cfWgxYFc_202505,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202505,63,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_UqKC1DJnymn_202505,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 Low Birth Weight <2500gms,,syjjPqXbjTm,dataElement,202505,2,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_syjjPqXbjTm_202505,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202505,194,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_BZbUjXynxfr_202505,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 MUAC 6 - 59 months Severe (Red),,sTjfhcH5iXK,dataElement,202505,10,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_sTjfhcH5iXK_202505,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 APH (Ante partum Haemorrage),,JzM8Q9sIc9i,dataElement,202506,1,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_JzM8Q9sIc9i_202506,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 Fresh Still Birth,,rYn8RCcHJg1,dataElement,202506,2,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_rYn8RCcHJg1_202506,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202506,50,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_UqKC1DJnymn_202506,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 Low Birth Weight <2500gms,,syjjPqXbjTm,dataElement,202506,1,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_syjjPqXbjTm_202506,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202506,189,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_BZbUjXynxfr_202506,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 MUAC 6 - 59 months Severe (Red),,sTjfhcH5iXK,dataElement,202506,5,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_sTjfhcH5iXK_202506,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,Brucellosis,,nb9cfWgxYFc,dataElement,202507,10,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_nb9cfWgxYFc_202507,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 Eclampsia,,d4KC4RIwpKH,dataElement,202507,1,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_d4KC4RIwpKH_202507,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 Fresh Still Birth,,rYn8RCcHJg1,dataElement,202507,3,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_rYn8RCcHJg1_202507,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202507,83,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_UqKC1DJnymn_202507,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202507,158,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_BZbUjXynxfr_202507,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 MUAC 6 - 59 months Severe (Red),,sTjfhcH5iXK,dataElement,202507,1,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_sTjfhcH5iXK_202507,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,Brucellosis,,nb9cfWgxYFc,dataElement,202508,2,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_nb9cfWgxYFc_202508,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202508,56,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_UqKC1DJnymn_202508,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202508,151,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_BZbUjXynxfr_202508,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 MUAC 6 - 59 months Severe (Red),,sTjfhcH5iXK,dataElement,202508,4,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_sTjfhcH5iXK_202508,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,Brucellosis,,nb9cfWgxYFc,dataElement,202509,5,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_nb9cfWgxYFc_202509,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202509,65,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_UqKC1DJnymn_202509,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 Low Birth Weight <2500gms,,syjjPqXbjTm,dataElement,202509,1,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_syjjPqXbjTm_202509,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202509,149,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_BZbUjXynxfr_202509,-3.05975,37.69964
rombo health centre,EumBiY0A93D,5,MOH 711 MUAC 6 - 59 months Severe (Red),,sTjfhcH5iXK,dataElement,202509,1,kajiado county,loitokitok sub county,Rombo Ward,EumBiY0A93D_sTjfhcH5iXK_202509,-3.05975,37.69964
saikeri dispensary,f6ZId6HbVYD,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202202,23,kajiado county,kajiado west sub county,Ewuaso Oo Nkidong'i Ward,f6ZId6HbVYD_BZbUjXynxfr_202202,-1.39906,36.54208
saikeri dispensary,f6ZId6HbVYD,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202203,4,kajiado county,kajiado west sub county,Ewuaso Oo Nkidong'i Ward,f6ZId6HbVYD_UqKC1DJnymn_202203,-1.39906,36.54208
saikeri dispensary,f6ZId6HbVYD,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202203,42,kajiado county,kajiado west sub county,Ewuaso Oo Nkidong'i Ward,f6ZId6HbVYD_BZbUjXynxfr_202203,-1.39906,36.54208
saikeri dispensary,f6ZId6HbVYD,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202206,3,kajiado county,kajiado west sub county,Ewuaso Oo Nkidong'i Ward,f6ZId6HbVYD_UqKC1DJnymn_202206,-1.39906,36.54208
saikeri dispensary,f6ZId6HbVYD,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202206,21,kajiado county,kajiado west sub county,Ewuaso Oo Nkidong'i Ward,f6ZId6HbVYD_BZbUjXynxfr_202206,-1.39906,36.54208
saikeri dispensary,f6ZId6HbVYD,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202208,4,kajiado county,kajiado west sub county,Ewuaso Oo Nkidong'i Ward,f6ZId6HbVYD_UqKC1DJnymn_202208,-1.39906,36.54208
saikeri dispensary,f6ZId6HbVYD,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202208,31,kajiado county,kajiado west sub county,Ewuaso Oo Nkidong'i Ward,f6ZId6HbVYD_BZbUjXynxfr_202208,-1.39906,36.54208
saikeri dispensary,f6ZId6HbVYD,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202209,2,kajiado county,kajiado west sub county,Ewuaso Oo Nkidong'i Ward,f6ZId6HbVYD_UqKC1DJnymn_202209,-1.39906,36.54208
saikeri dispensary,f6ZId6HbVYD,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202209,26,kajiado county,kajiado west sub county,Ewuaso Oo Nkidong'i Ward,f6ZId6HbVYD_BZbUjXynxfr_202209,-1.39906,36.54208
saikeri dispensary,f6ZId6HbVYD,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202210,4,kajiado county,kajiado west sub county,Ewuaso Oo Nkidong'i Ward,f6ZId6HbVYD_UqKC1DJnymn_202210,-1.39906,36.54208
saikeri dispensary,f6ZId6HbVYD,5,MOH 711 MUAC 6 - 59 months Moderate (Yellow),,i2eE15DhmMB,dataElement,202210,1,kajiado county,kajiado west sub county,Ewuaso Oo Nkidong'i Ward,f6ZId6HbVYD_i2eE15DhmMB_202210,-1.39906,36.54208
saikeri dispensary,f6ZId6HbVYD,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202210,41,kajiado county,kajiado west sub county,Ewuaso Oo Nkidong'i Ward,f6ZId6HbVYD_BZbUjXynxfr_202210,-1.39906,36.54208
saikeri dispensary,f6ZId6HbVYD,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202211,1,kajiado county,kajiado west sub county,Ewuaso Oo Nkidong'i Ward,f6ZId6HbVYD_UqKC1DJnymn_202211,-1.39906,36.54208
saikeri dispensary,f6ZId6HbVYD,5,MOH 711 MUAC 6 - 59 months Moderate (Yellow),,i2eE15DhmMB,dataElement,202211,3,kajiado county,kajiado west sub county,Ewuaso Oo Nkidong'i Ward,f6ZId6HbVYD_i2eE15DhmMB_202211,-1.39906,36.54208
saikeri dispensary,f6ZId6HbVYD,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202211,3,kajiado county,kajiado west sub county,Ewuaso Oo Nkidong'i Ward,f6ZId6HbVYD_BZbUjXynxfr_202211,-1.39906,36.54208
saikeri dispensary,f6ZId6HbVYD,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202212,108,kajiado county,kajiado west sub county,Ewuaso Oo Nkidong'i Ward,f6ZId6HbVYD_BZbUjXynxfr_202212,-1.39906,36.54208
saikeri dispensary,f6ZId6HbVYD,5,IDSR Malaria Cases,,aqtAtDtbywp,indicator,202301,1,kajiado county,kajiado west sub county,Ewuaso Oo Nkidong'i Ward,f6ZId6HbVYD_aqtAtDtbywp_202301,-1.39906,36.54208
saikeri dispensary,f6ZId6HbVYD,5,MOH 711 Birth with diformities,,HoSs9vjU8di,dataElement,202301,1,kajiado county,kajiado west sub county,Ewuaso Oo Nkidong'i Ward,f6ZId6HbVYD_HoSs9vjU8di_202301,-1.39906,36.54208
saikeri dispensary,f6ZId6HbVYD,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202301,4,kajiado county,kajiado west sub county,Ewuaso Oo Nkidong'i Ward,f6ZId6HbVYD_UqKC1DJnymn_202301,-1.39906,36.54208
saikeri dispensary,f6ZId6HbVYD,5,MOH 711 MUAC 6 - 59 months Moderate (Yellow),,i2eE15DhmMB,dataElement,202301,3,kajiado county,kajiado west sub county,Ewuaso Oo Nkidong'i Ward,f6ZId6HbVYD_i2eE15DhmMB_202301,-1.39906,36.54208
saikeri dispensary,f6ZId6HbVYD,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202301,156,kajiado county,kajiado west sub county,Ewuaso Oo Nkidong'i Ward,f6ZId6HbVYD_BZbUjXynxfr_202301,-1.39906,36.54208
saikeri dispensary,f6ZId6HbVYD,5,IDSR Malaria Cases,,aqtAtDtbywp,indicator,202302,2,kajiado county,kajiado west sub county,Ewuaso Oo Nkidong'i Ward,f6ZId6HbVYD_aqtAtDtbywp_202302,-1.39906,36.54208
saikeri dispensary,f6ZId6HbVYD,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202302,5,kajiado county,kajiado west sub county,Ewuaso Oo Nkidong'i Ward,f6ZId6HbVYD_UqKC1DJnymn_202302,-1.39906,36.54208
saikeri dispensary,f6ZId6HbVYD,5,MOH 711 MUAC 6 - 59 months Moderate (Yellow),,i2eE15DhmMB,dataElement,202302,4,kajiado county,kajiado west sub county,Ewuaso Oo Nkidong'i Ward,f6ZId6HbVYD_i2eE15DhmMB_202302,-1.39906,36.54208
saikeri dispensary,f6ZId6HbVYD,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202302,317,kajiado county,kajiado west sub county,Ewuaso Oo Nkidong'i Ward,f6ZId6HbVYD_BZbUjXynxfr_202302,-1.39906,36.54208
saikeri dispensary,f6ZId6HbVYD,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202303,10,kajiado county,kajiado west sub county,Ewuaso Oo Nkidong'i Ward,f6ZId6HbVYD_UqKC1DJnymn_202303,-1.39906,36.54208
